City,Name,Michelin_Award,Green_Star,Repsol_Award,Worlds_50_Best_Rank,Steak_101_Rank,Notable_Wine_List,Cuisine,Price,Price_Tier,Address,Phone,Latitude,Longitude,Michelin_Url,Website,Sources,Description
Barcelona,Bardeni-Caldeni,Bib Gourmand,,,,,,Meats and Grills,A moderate spend,2,"Valencia 454, Barcelona, 08013, Spain",932 32 58 11,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/bardeni-caldeni,,Michelin,"A ‘meat bar’ where meats are the great and unmistakable stars of the show. It is especially surprising for its old butcher's shop aesthetics, with a bar where you can also eat. Chef Dani Lechuga presents a menu where the Angus steak tartare stands out, Caldeni style, and you should always ask for the ‘Suggestions of the day’, as it is not unusual to find special cuts of veal to choose from. They offer half portions!"
Barcelona,Berbena,Bib Gourmand,,,,,,Creative,A moderate spend,2,"Minerva 6, Barcelona, 08006, Spain",+34 691 95 77 97,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/berbena,,Michelin,"A diminutive, unpretentious and informal restaurant with a name that pays homage to the traditional “berbena” festivals. At the centre of everything here is Carles Pérez de Rozas Canut, whose focus is on simple yet well-though-out and highly captivating dishes (all available in half- and some even in quarter-portions) based around seasonal Mediterranean ingredients, but which also feature influences from Asia and South America. Personality in spades, with an open kitchen and enticing recipes that tell us lots about the chef, his travels and his work in other countries. His magnificent desserts add a final flourish at the end of your meal – the crème fraîche ice-cream with olive oil and salt is definitely one you won’t want to pass up on."
Barcelona,Cruix,Bib Gourmand,,,,,,Contemporary,A moderate spend,2,"Entença 57, Barcelona, 08015, Spain",+34 935 25 23 18,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/cruix,,Michelin,"Located in the Eixample district of Barcelona, near Plaça d'Espanya, this restaurant with an informal feel and exposed brick walls is the perfect setting in which to feel very much at home thanks to service that could not be any more friendly. The fun à la carte, with signature bites as well as both hot and cold dishes, is supported by two tasting menus: Petit Cruix (7 courses) and Cruix (10 courses). Here, chef Miquel Pardo’s superb sharing rice dishes are worthy of special mention (the paellas are all served with their special crispy ‘socarrat’ texture at the bottom of the pan!). One particularly interesting savoury dish is the cod churro which is fried to a crispy golden texture. For dessert, we recommend the unusually named ‘sad day on the beach’! In fine weather, try to book a table on the terrace."
Barcelona,Glug,Bib Gourmand,,,,,,Creative,A moderate spend,2,"Viladomat 289, Barcelona, 08029, Spain",+34 747 74 79 29,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/glug,,Michelin,"If you’re on the lookout for a restaurant in the Eixample district of the city, this is a name you’ll definitely want to jot down. Located opposite the Sant Jordi swimming pool, Glug is much more than a hangout for foodies as wine also plays a prominent role here (hence its name). The couple in charge, chefs Iván Garcia and Beatrice Casella (the latter, a native of Turin, is responsible for the wonderful desserts), offer cuisine that is informal, does not follow any set rules, and is designed exclusively for enjoyment. The menu, featuring delicious dishes such as onion soup and “buttons” of Comté cheese, works with seasonal ingredients, combining aspects of Catalan and Italian cuisine in a highly interesting and creative way."
Barcelona,Oníric,Bib Gourmand,,,,,,Fusion,A moderate spend,2,"Rabassa 37, Barcelona, 08024, Spain",+34 931 25 98 06,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/oniric,,Michelin,"Under this name, which automatically takes us into the world of dreams, we have found one of those establishments that we would all like to visit; it illustrates that the most longed-for and unattainable projects can become reality. The tandem at the helm, with Jonatan Izquierdo behind the burners and Laura Humanes in charge of everything in the dining room, champions a proposal of modern cuisine built from common sense, with a small menu and three interesting menus: Herrén (executive-style, only at midday during the week), Oníric and Somni. One dish that we loved? The risky but convincing conger eel buñuelos, green curry, coconut and tamarind."
Barcelona,Saó,Bib Gourmand,,,,,,Creative,A moderate spend,2,"Cesare Cantù 2, Barcelona, 08023, Spain",+34 935 66 39 68,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/sao,,Michelin,"It is located in uptown Barcelona and its name is anything but trivial, because when translated into English (seasoning, ripeness, moment) it highlights ‘the point or maturity of things’. Juanen Benavent, the Valencian-born chef at the helm of the restaurant, puts his stamp on seasonal local produce to offer an up-to-date, creative cuisine with notable French influences, something that is all the more understandable after learning that he spent four years working at the Goust restaurant in Paris. What will you find? Three set menus (Llavor, Germinat and Arrels) and finger-licking dishes, such as his stunning savoury Crema Catalana, with aubergine at the base and caramelised foie gras topping."
Barcelona,Ají,Selected,,,,,,Fusion,A moderate spend,2,"Marina 19-21, Barcelona, 08005, Spain",+34 935 11 97 67,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/aji,,Michelin,"The name, which translates as “chilli pepper” in Peruvian Spanish and “taste” in Japanese, gives us a good insight into the culinary intentions of this restaurant. The cuisine here, which is very focused on its tasting menu (a lunchtime menu is also available midweek), champions Japanese cuisine that is delicious and full of well-defined textures. Don’t miss the spicy scallops or any of the ceviches (Clásico, Nikkei, or Carretillero – a seafood ceviche with a yellow chilli pepper-flavoured tiger’s milk and fried calamari)."
Barcelona,Albé,Selected,,,,,,Fusion,A moderate spend,2,"Mallorca 196, Barcelona, 08036, Spain",+34 930 11 73 16,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/albe,,Michelin,"Under the name Albé, an Arabic term that translates to ‘heart’ in a much deeper and more emotional sense than the one we typically associate with the vital organ, this restaurant in L'Eixample presents itself as a gastrobar that openly champions Slow Food. The proposal, led by Joey Attieh and with Mexican Nancy Miguel in charge of the kitchen as executive chef, showcase local produce with Lebanese touches, are quite fun and designed for sharing. Everything revolves around a small à la carte menu and two set menus: Albé and La Experiencia Albé. Standout dishes? We really liked the Grifola frondosa mushrooms and the Catalan Pyrenees trout, accompanied by avocado labneh and trout roe, for their texture and flavour."
Barcelona,Amar Barcelona,Selected,,1 Sol,,,yes,Contemporary,Spare no expense,4,"Gran Via de les Corts Catalanes 668, Barcelona, 08010, Spain",+34 931 03 99 88,41.3913747,2.1714455,https://guide.michelin.com/en/catalunya/barcelona/restaurant/amar-barcelona,https://www.hotelpalacebarcelona.com/es/amar-barcelona-rafa-zafra,Michelin; Michelin wine list; Guia Repsol,"The Palace Barcelona’s in-house restaurant, overseen by chef Rafa Zafra, has a very strong attachment to both the Mediterranean and the city. On the menu you’ll find excellent oysters and caviar, superb fish priced by weight and perfect for sharing, traditional Catalan recipes, as well as the hotel’s signature dishes that pay homage to the Ritz, and a tasting menu (Amar Lentamente) that gives centre stage to the sea and the full bounty of its ingredients."
Barcelona,AÜC,Selected,,,,,,Regional Cuisine,On a budget,1,"Plaça del Camp 7, Barcelona, 08022, Spain",+34 931 51 14 62,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/auc,,Michelin,"Excellent chicken croquettes, tripe with calf’s head boasting a wonderful spicy touch, a tasty special section dedicated to macaroni (just like mama used to make)... This cosy restaurant in the heart of the Sant Gervasi neighbourhood is run by experienced catering professionals and champions traditional Catalan cuisine that takes diners back to the flavours of home, reflecting a mother or grandmother’s cuisine, while not shying away from some modern touches in some dishes. Here, above all, humble and local cuisine can be rediscovered."
Barcelona,Batea,Selected,,,,,,Seafood,A moderate spend,2,"Gran Via de Les Corts Catalanes 605, Barcelona, 08007, Spain",+34 934 06 87 92,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/batea,,Michelin,This cosmopolitan bistro located on one side of the emblematic Avenida Palace hotel has a contemporary interior that provides the backdrop for fusion cooking that combines traditional Catalan and Galician cuisine. The market-inspired small plates on offer here have a constant focus on the Atlantic and the Mediterranean.
Barcelona,Besta,Selected,,1 Sol,,,,Farm to table,Special occasion,3,"Aribau 106, Barcelona, 08036, Spain",+34 930 19 82 94,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/besta,,Michelin; Guia Repsol,"A casual “neo-bistro” run by chef Manu Núñez, well known after his time on the programme Top Chef. A native of A Coruña, he manages to fuse his Galician origins with Catalan flavours, goes through a constant renewal process, also bringing to his offer some Nordic touches learned during his time working in award-winning restaurants in Sweden. The proposal, typical of a market cuisine that makes constant nods to both the Atlantic and the Mediterranean, takes the form of a small à la carte and two set menus: Degustación and Festival (9 and 12 courses). The Mariscada course, made up of several appetisers that pay tribute to Galician seafood from a modern perspective, really caught our attention. They also have what they call the Chef’s Table, a bar where you can eat while you watch some dishes being finished."
Barcelona,Can Bo,Selected,,,,,,Modern Cuisine,A moderate spend,2,"Via Laietana 30, Barcelona, 08003, Spain",+34 932 95 79 05,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/can-bo,,Michelin,"The name of this tapas and wine bar is a subtle phonetic tribute to Francesc Cambó, founder of the historic building in which it is located. The menu here features tapas and dishes to share, all of which showcase the quality of ingredients and local cuisine, all accompanied by pairings from the extensive and carefully curated wine cellar of over 150 labels. The overall look here is one characterised by elegant Mediterranean-style decor, with decorative detail inspired by Catalan Modernism, large windows that flood the space with natural light, and a cosy atmosphere that provides an enjoyable backdrop."
Barcelona,Capet,Selected,,,,,,Seasonal Cuisine,A moderate spend,2,"Cometa 5, Barcelona, 08002, Spain",+34 937 20 44 21,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/capet,,Michelin,"Located in one of the charming narrow streets that endow the city’s Gothic Quarter with its characteristic personality, Capet features a rustic-contemporary look and an original layout with an open-view kitchen on the ground floor (around which guests can sit and eat) and a pleasant dining room upstairs, which overlooks what is happening below. Chef Armando Álvarez champions an updated and sincere take on traditional cooking, showcased via à la carte options and two tasting menus (5 and 8 courses). Want some advice? Always check out the daily specials, which are displayed on a large chalkboard for all customers to see."
Barcelona,Compartir Barcelona,Selected,,,,,,Mediterranean Cuisine,Special occasion,3,"Valencia 225, Barcelona, 08007, Spain",+34 936 24 78 86,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/compartir-barcelona,,Michelin,"A place with a Mediterranean atmosphere located in the heart of Eixample, not far from Disfrutar (its big brother), which brings to Barcelona the same culinary concept that has triumphed in its namesake in Cadaqués. They surprise diners with a good variety of oysters and fairly modern dishes, with a certain international fusion and very much designed for sharing (the brown crab with avocado and trout roe stands out, as well as the original Disfrutar ‘Panchino’, with caviar and sour cream)."
Barcelona,Contraban,Selected,,,,,,Contemporary,A moderate spend,2,"Riudarenes 7, Barcelona, 08002, Spain",,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/contraban,,Michelin,"Located in the Wittmore (awarded a MICHELIN Key) and tucked away in the city’s Gothic Quarter, Contraban boasts a somewhat secretive ambience. Its contemporary-style cooking, which it describes as being inspired by emotions and feelings (freedom, surprise, longing, frustration, etc.), is based around classical French cuisine. The varied menu includes some dishes to share, such as cod fritters with lime mayonnaise. The indoor terrace is incredibly charming and... they also offer brunch at weekends!"
Barcelona,Deliri,Selected,,,,,,Contemporary,A moderate spend,2,"Còrsega 242, Barcelona, 08036, Spain",+34 936 11 39 27,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/deliri,,Michelin,"In this urban-industrial-style restaurant, chef David Morera’s contemporary Catalan cuisine is fun and full of personality, including an impressive choice of suggestions as well as game dishes in season (wild boar wrapped in cabbage leaves, hare royale, etc.). Everything is supported by a 10-course tasting menu, called Deliri. Be sure to try the delicious stuffed paccheri pasta (macarras de l’àvia)!"
Barcelona,DIREKTE,Selected,,1 Sol,,,,Fusion,Special occasion,3,"París 200, Barcelona, 08008, Spain",+34 934 50 87 89,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/direkte-boqueria,,Michelin; Guia Repsol,"Just a few steps from the always busy Diagonal, this establishment has turned the bar into the main protagonist.Chef Arnau Muñío, a native of Cerdanyola del Vallès, always takes risks in his combinations and shows a special interest in both seafood and vegetables, successfully fusing Catalan roots and Mediterranean market products with flavours from Asian cuisine. The proposal only comes to life through three surprise tasting menus: Direkte, Boqueria and Eixample (the latter, the most complete with 12 savoury courses and 3 desserts, requires prior reservation). What did we like the most? The tuna spine esqueixada, served in two courses alongside tuna spine consommé with fermented pine blossom, and their wonderful roast chicken stock with prawns. A comprehensive wine list, featuring international options as well as local and low-intervention wines!"
Barcelona,Dos Pebrots,Selected,,1 Sol,,,,Mediterranean Cuisine,Special occasion,3,"Doctor Dou 19, Barcelona, 08001, Spain",+34 938 53 95 98,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/dos-pebrots,,Michelin; Guia Repsol,"If you’re looking for somewhere that reflects the essence of Mediterranean cooking, this restaurant in the El Raval district, close to MACBA (Museu d'Art Contemporani de Barcelona), is a superb option. In the open-view kitchen, with its signature Josper grill, the focus is on the evolution of gourmet cuisine and the variety of Mediterranean flavours which are showcased on an interesting à la carte (each dish is accompanied by information to explain its history) and three meticulously presented menus (Dos Pebrots, Tasting menu and Festival). Take a seat at the bar to enjoy the experience to the full."
Barcelona,Eldelmar - Hermanos Torres,Selected,,,,,,Traditional Cuisine,Special occasion,3,"Moll del Gregal 3, Barcelona, 08005, Spain",+34 937 07 80 98,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/eldelmar-hermanos-torres,,Michelin,"The simple fact of having the Torres brothers’ name behind it is enough of a guarantee for this restaurant, but if we add in the spectacular setting of the Balcó Gastronòmic at the Port Olimpic with views of its moored yachts and the Nova Icària beach, you’re on to a certain winner. In this restaurant with a casual ambience and large picture windows through which you can enjoy views of the sea and its surroundings, you’ll find an à la carte that has a clear focus on the Mediterranean and its bounty. The numerous options on offer include oysters, delicious rice and fideuá dishes, pasta and meat, plus a special section dedicated to fish of the day. The extensive wine list features over 400 labels."
Barcelona,Estimar,Selected,,,,,,Seafood,Spare no expense,4,"Sant Antoni dels Sombrerers 3, Barcelona, 08003, Spain",+34 932 68 91 97,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/estimar,,Michelin,An intimate restaurant that is somewhat tucked away but which has received many plaudits thanks to the passion for the sea shown by the Gotanegra family and chef Rafa Zafra. Grilled dishes and high-quality products are to the fore here.
Barcelona,Fronda Pasaje,Selected,,,,,,Vegetarian,A moderate spend,2,"Banys Vells 20, Barcelona, 08003, Spain",+34 611 30 93 92,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/fronda-pasaje,,Michelin,"If vegetarian cuisine is your go-to, you have to go to El Born and try it at this restaurant, located just a stone’s throw from the famous basilica of Santa Maria del Mar. The proposal, with a choice of à la carte and two set menus, bears the signature of Argentinean chef-biologist Máximo Cabrera, who shows us how plant-based cuisine is not only healthy, but also tremendously tasty. The dishes, which in some cases are presented as a surprising trompe l'oeil, successfully combine science and creativity."
Barcelona,Jiribilla,Selected,,,,,,Mexican,A moderate spend,2,"Comte Borrell, 85, Barcelona, 08015, Spain",+34 938 56 31 80,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/jiribilla,,Michelin,"Here, next to the Sant Antoni market, they say that the “Jiribilla”, a Pacific wind that is common in Mexico, is blowing strongly in Barcelona! After almost two decades in Mexico, Catalan chef Gerard Bellver has returned to his native region to showcase his cooking, which shows evident Mexican influences but with a nod to the cooking of his homeland. His various highly seasoned mole sauces, corn tortitas, and aguachiles, among other dishes, are often accompanied by a Mezcal-based cocktail. Dishes that stood out for us included the red prawn aguachile, with a chilli and jalapeño sauce, and the intensely flavoured crab “tetela”."
Barcelona,L'Antiquari Gastronòmic,Selected,,,,,,Creative,Special occasion,3,"Carrer de Neptú 4, Barcelona, 08006, Spain",+34 936 33 81 04,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/l-antiquari-gastronomic,,Michelin,"It is clear that this restaurant, with its rustic atmosphere in the heart of the Gràcia neighbourhood, has found favour with the general public, who are always eager to try a technical and daring proposal that can blow our taste buds away. The couple at the helm, with Yordi Martínez as chef and Lara Cerlini as sommelier and maitre d', focuses all their work around a single 15-course tasting menu that combines tradition and modernity, always closing the meals in style with a sweet treat (we loved their dessert, with different textures of olive oil). Fun fact: The chef, who usually stops by the tables to explain some of the dishes, always wears a cap as a tribute to his grandfather Antolín."
Barcelona,La Forquilla,Selected,,,,,,Creative,Special occasion,3,"Aragó 152, Barcelona, 08011, Spain",+34 933 00 79 80,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/la-forquilla,,Michelin,"La Forquilla is definitely a restaurant with a difference given that owner-chef Vidal Gravalosa takes care of everything, including a huge amount of preparation before every sitting, impressive work in the kitchen, as well as service at the handful of tables. His cooking is centred around a tasting menu plus a creatively inspired à la carte featuring an array of seasonal recipes. Standout dishes include the Maresme peas with baby squid and Iberian pork jowl, and the crispy Segovian suckling pig served with its own sauce, parsnip purée and baby gem lettuce."
Barcelona,La Taverna del Clínic,Selected,,1 Sol,,,,Traditional Cuisine,Special occasion,3,"Rosselló 155, Barcelona, 08036, Spain",+34 934 10 42 21,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/la-taverna-del-clinic,,Michelin; Guia Repsol,"A family-run “taverna” featuring a profusion of wood and thoroughly contemporary comfort. Here, the culinary focus is on traditional cooking based around seasonal ingredients, with a particular fondness for stews and great respect shown to time-honoured flavours, albeit from a modern perspective. The extensive à la carte is impressively complemented by various daily specials, with an enticing array of fish sourced from nearby auctions, and “large plate” options perfect for sharing. Several gastronomic menus are also available."
Barcelona,Leña Barcelona,Selected,,,,,,Meats and Grills,Special occasion,3,"Plaça de Pius XII 4, Barcelona, 08028, Spain",+34 930 47 59 90,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/lena-barcelona,,Michelin,"This glamorous restaurant, part of the dining options available at the Grand Hyatt Barcelona, bears the hallmark of chef Dani García and follows the aesthetic look established by his brothers in Madrid, Marbella and Dubai. This spacious restaurant, with its elegant, urban steakhouse philosophy, combines the usual presence on the menu of its famous “yakipinchos” and premium red meats (different cuts and periods of aging) with other more local dishes, such as Butifarra de Perol croquettes, and vegetable-based specialities including delicious grilled avocado from Malaga. A live DJ makes an appearance on some evenings, along with a brunch at the weekend. You also have the option of taking home your own personalised knife!"
Barcelona,Maymanta,Selected,,,,,,Peruvian,Special occasion,3,"Plaza de Pius XII 4, Barcelona, 08028, Spain",+34 614 35 71 87,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/maymanta,,Michelin,"If you’re on the lookout for a restaurant with a view and you like the sound of an “exotic culinary experience”, Maymanta is a great option for you. Located on the 19th floor of the luxurious Grand Hyatt Barcelona hotel, with its panoramic rooftop terrace, enjoy authentic Peruvian cuisine prepared with Mediterranean ingredients. Chef Omar Malpartida likes to say that he combines “what's here and there” when it comes to cuisine that takes guests on a gastronomic journey to Peru’s coast, its mountains, and its jungle. On the menu you’ll find a wide array of ceviches –we particularly enjoyed the “carretillero” (a mix of seafood served with a spicy tiger's milk), grilled dishes, house specialities, plus good options for sharing. Maymanta’s design is inspired by that of a wood hut in the Peruvian jungle!"
Barcelona,Nairod,Selected,,1 Sol,,,,Farm to table,A moderate spend,2,"Aribau 141, Barcelona, 08036, Spain",+34 938 08 92 60,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/nairod,,Michelin; Guia Repsol,"Located in the heart of the city’s Eixample district, Nairod exudes personality everywhere you look, which doesn’t come as a surprise given that David Rustarazo (better known as Rusti) is at the helm – a self-made chef whose success is down to hard work and experience gained abroad. In this intimate, contemporary setting with a bistro vibe, you'll find market-fresh cuisine where flavour reigns supreme, with an increasing focus on fish and incredible game dishes in season (hare, venison, partridge and, in particular, pigeon). Fun fact: The name of the restaurant is an ode to the chef’s son, Dorian, but spelled backwards!"
Barcelona,Nectari,Selected,,1 Sol,,,,Modern Cuisine,Special occasion,3,"València 28, Barcelona, 08015, Spain",+34 932 26 87 18,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/nectari,,Michelin; Guia Repsol,"Chef Jordi Esteve dresses his signature cuisine with the enriching nuances provided by local raw ingredients, and it's no coincidence that he works very closely with small producers! The tasty offer of this centrally located restaurant, with a neighbourhood atmosphere, is based on seasonal products and, although it has an à la carte menu, it always shines especially in its tasting menu (which can be enriched with a wine pairing). You'll find interesting combinations, such as their foie gras and eel or the appetising topinambur cream with prawns and seasonal mushrooms."
Barcelona,Osmosis,Selected,,,,,,Creative,A moderate spend,2,"Aribau 100, Barcelona, 08036, Spain",+34 934 54 52 01,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/osmosis,,Michelin,"Continuing to gain prominence, this restuarant, with an informal atmosphere and simple setup (there are more tables on the upper floor), is where chef John Ordóñez's imaginative proposal awakens a certain amount of interest, as it plays with surprising aromas and is not lacking in flavour either. He usually uses lots of ingredients, although these are kept well differentiated and without hiding their identity. You can order à la carte or opt for one of various set menus that change according to the number of courses. Don't miss their wonderful desserts!"
Barcelona,Pur,Selected,,1 Sol,,,,Farm to table,Special occasion,3,"Passatge de la Concepció 11, Barcelona, 08008, Spain",+34 931 70 17 70,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/pur,,Michelin; Guia Repsol,"It bears the hallmark of the renowned chef Nandu Jubany and offers a product-based cuisine without artifice, open to the dining room and... in its purest form! What stands out most, both in the à la carte service and in the tasting menu, is the extraordinary quality of the raw ingredients, with grilled, charcoal-grilled and salted dishes... Don't miss the seasonal tomatoes, served with stracciatella cheese and pine nuts, or the now famous grilled marrow with steak tartare (Best Steak Tartare in Spain, 2024). Our recommendation: Sit at the bar for a closer experience and order half portions, so you can try a bit of everything."
Barcelona,RíasKru,Selected,,1 Sol,,,yes,Seafood,Special occasion,3,"Lleida 7, Barcelona, 08004, Spain",+34 934 24 81 52,41.374144,2.1545293,https://guide.michelin.com/en/catalunya/barcelona/restaurant/riaskru,https://riaskru.com/,Michelin; Michelin wine list; Guia Repsol,"This somewhat unusual restaurant is a fusion of two dining spaces (including the former RÍas de Galicia and Espai KRU) and two culinary themes on a single menu: classic Galician cooking (featuring superb fish and seafood) and Japanese-inspired cuisine with a focus on raw dishes (the menu also includes caviar-based specialities). We can particularly recommend the smoked anchovies with Manchego cheese, and the delicious Galician goose barnacles from Roncudo en Corme, Laxe, and Cedeira."
Barcelona,Solc,Selected,,,,,,Mediterranean Cuisine,A moderate spend,2,"Paseo de Gràcia 68, Barcelona, 08007, Spain",+34 934 96 77 07,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/solc,,Michelin,"Solc is located on the first floor of the elegant Majestic Hotel & Spa Barcelona, hence the aristocratic air that pervades the entire building. The Mediterranean cuisine in evidence here has a clear Catalan DNA, both on the à la carte and the tasting menu (the latter featuring dishes from the former), and showcases ingredients from the nearby Maresme area, where the restaurant has its own farm which provides much of the produce used here on a daily basis. A hugely popular brunch is also available every Sunday, but given its popularity we definitely recommend booking a table in advance."
Barcelona,Suculent,Selected,,1 Sol,,,,Contemporary,A moderate spend,2,"Rambla del Raval 45, Barcelona, 08001, Spain",+34 934 43 65 79,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/suculent,,Michelin; Guia Repsol,"A culinary jewel, right in the heart of the Raval district, where guests have the choice of two contemporary menus (Los Clásicos and Suculent), both with fresh and casual dishes that, in many cases, are presented as dishes to share (you can try the Catalan-style baby broad beans with butifarra de perol and horseradish or their Beurre blanc beetroot, tarragon oil and smoked eel). There's even a hidden table accessed via the rear of the cold room!"
Barcelona,Taberna Noroeste,Selected,,,,,,Contemporary,Special occasion,3,"Radas 67, Barcelona, 08004, Spain",+34 931 15 09 11,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/taberna-noroeste,,Michelin,"If you’re keen to move away from the classic restaurant circuit in Barcelona, head to Poble Sec, a quiet district at the foot of the Montjuic hill, and just a stone’s throw from the legendary Paral·lel avenue. This taberna has just a few tables in the dining room, hence the opportunity to watch the chefs at work in the open kitchen behind the bar. The single surprise menu evolves with the seasons (the fish and seafood are outstanding) with meticulous attention paid to creamy textures and the pairing of ingredients. The name of the restaurant (Northwest in English) is in reference to the origins of owner-chefs Javier and David, as one hails from La Coruña, the other from Salamanca, hence the fusion between Galician, Castilian and Catalan cooking. Guests here are all served at the same time so it’s important to arrive punctually!"
Barcelona,Ten's,Selected,,,,,,Modern Cuisine,Special occasion,3,"Avenida Marqués de l'Argentera 11, Barcelona, 08003, Spain",+34 933 19 22 22,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/ten-s,,Michelin,"A minimalist gastro-bar overseen by famous chef Jordi Cruz. Here, where they say they ‘reinterpret classic tapas with creativity, precision and a rebellious touch’, you will find individual tapas, a good number of portions designed for sharing, elaborate desserts... and, of course, a tapas tasting menu called Ten's, which is only served to the whole table and is the perfect option to get a true insight into the cuisine here. One dish that bowled us over was the Japanese-style tiradito with cured gilthead bream, gazpachuelo, grapes, kumquat and seaweed."
Barcelona,Tram-Tram,Selected,,1 Sol,,,,Contemporary,Special occasion,3,"Major de Sarrià 121, Barcelona, 08017, Spain",+34 932 04 85 18,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/tram-tram,,Michelin; Guia Repsol,"A classically furnished, family-run restaurant with a name inspired by this old form of transport in the city. Enjoy traditional cuisine with a contemporary touch, including the occasional international dish and a tasting menu option. The high quality of ingredients it works with is clearly evident in the fish served here (purchased daily at auction), and dishes such as Galician razor clams with a glaze of Manzanilla sherry (from Sanlúcar) and hazelnuts."
Barcelona,Tunateca Balfegó,Selected,,,,,,Fusion,Spare no expense,4,"Avenida Diagonal 439, Barcelona, 08036, Spain",+34 937 97 64 60,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/tunateca-balfego,,Michelin,"Red tuna is at the heart of everything here! In this highly original restaurant, with a particularly striking ceiling in the main dining room featuring a decor of a school of fish plus some walls adorned with scale-like tiles, there are two à la carte options (one, more Western in taste, where tuna is the main focus, and a second more Asian-inspired menu centred around nigiri, sashimi, uramaki etc) alongside interesting tasting menus (Red and Blu). Occasionally, the restaurant also organises Kaitai experiences where participants can learn first-hand about this time-honoured Japanese fish-slicing technique."
Barcelona,Ultramarinos Marín,Selected,,,,,,Farm to table,Special occasion,3,"Balmes 187, Barcelona, 08006, Spain",+34 932 17 65 52,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/ultramarinos-marin,,Michelin,"A somewhat unusual restaurant that has taken over an old bar and converted it into a simple “asador”-style eatery. Interesting options here include “knife and fork” breakfasts, plus a traditional market-inspired à la carte that showcases the full flavours of its ingredients, with fish and meat priced by weight. On the menu you can order half, third and even quarter portions, so it's not a bad idea to let the chef make all the decisions so you can try lots of different dishes."
Barcelona,Virens,Selected,,,,,,Contemporary,A moderate spend,2,"Gran Via de Les Corts Catalanes 619, Barcelona, 08007, Spain",+34 930 18 74 51,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/virens,,Michelin,"Haven't you tried chef Rodrigo de la Calle's plant-based cuisine yet? At this Barcelona restaurante, which he advises, plant-forward cuisine is taken to a whole new level, with organically grown ingredients taking centre stage and a constant focus on small-scale local suppliers. His personal take on contemporary-Mediterranean cuisine (a few meat, fish and rice dishes also feature) is showcased on the à la carte and his three tasting menus (Gastrobotánica; Tierra y mar; and Experiencia mediterránea)."
Barcelona,Windsor,Selected,,1 Sol,,,yes,Modern Cuisine,Special occasion,3,"Còrsega 286, Barcelona, 08008, Spain",+34 932 37 75 88,41.3948915,2.1572133,https://guide.michelin.com/en/catalunya/barcelona/restaurant/windsor,https://restaurantwindsor.com/,Michelin; Michelin wine list; Guia Repsol,"This restaurant, with its updated classic decor, is enhanced by an exquisite terrace and several dining rooms that allow for different configurations. Contemporary Catalan cuisine including a good choice of set menus."
